ordMonth,ordYear,productCode,productName,quantityOrdered,priceEach
5,2004,S32_1268,1980’s GM Manhattan Express,37,81.86
5,2004,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,44,54.94
5,2004,S700_2824,1982 Camaro Z28,44,81.93
5,2004,S12_4473,1957 Chevy Pickup,46,99.54
5,2004,S18_2238,1998 Chrysler Plymouth Prowler,40,144.08
5,2004,S18_2319,1964 Mercedes Tour Bus,22,100.64
5,2004,S18_2432,1926 Ford Fire Engine,30,57.73
5,2004,S18_3232,1992 Ferrari 360 Spider red,36,145.63
5,2004,S24_1444,1970 Dodge Coronet,44,46.24
5,2004,S24_2300,1962 Volkswagen Microbus,29,118.84
5,2004,S24_2840,1958 Chevy Corvette Limited Edition,49,34.65
5,2004,S24_4048,1992 Porsche Cayenne Turbo Silver,46,100.54
5,2004,S32_2509,1954 Greyhound Scenicruiser,35,45.45
5,2004,S50_1392,Diamond T620 Semi-Skirted Tanker,22,113.44
5,2004,S12_1108,2001 Ferrari Enzo,44,195.33
5,2004,S12_3148,1969 Corvair Monza,25,140.5
5,2004,S12_3891,1969 Ford Falcon,27,167.83
5,2004,S18_4027,1970 Triumph Spitfire,48,143.62
5,2004,S32_3207,1950's Chicago Surface Lines Streetcar,40,58.41
5,2004,S50_1514,1962 City of Detroit Streetcar,49,51.55
5,2004,S10_4757,1972 Alfa Romeo GTA,20,126.48
5,2004,S18_3029,1999 Yamaha Speed Boat,21,80.86
5,2004,S18_3140,1903 Ford Model A,32,133.86
5,2004,S18_3259,Collectable Wooden Train,42,95.8
5,2004,S18_4522,1904 Buick Runabout,42,87.77
5,2004,S24_2011,18th century schooner,48,122.89
5,2004,S24_3151,1912 Ford Model T Delivery Wagon,30,85.85
5,2004,S24_3816,1940 Ford Delivery Sedan,23,83.02
5,2004,S700_1138,The Schooner Bluenose,36,66
5,2004,S700_1938,The Mayflower,40,81.41
5,2004,S700_2610,The USS Constitution Ship,32,69.39
5,2004,S700_3505,The Titanic,30,84.14
5,2004,S700_3962,The Queen Mary,35,92.36
5,2004,S72_3212,Pont Yacht,23,53.51
5,2004,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,46,88.93
5,2004,S24_2841,1900s Vintage Bi-Plane,20,54.81
5,2004,S24_3420,1937 Horch 930V Limousine,25,65.75
5,2004,S700_2047,HMS Bounty,40,85.99
5,2004,S72_1253,Boeing X-32A JSF,32,49.16
5,2004,S18_1662,1980s Black Hawk Helicopter,45,148.23
5,2004,S18_2581,P-51-D Mustang,27,84.48
5,2004,S24_1785,1928 British Royal Navy Airplane,31,95.2
5,2004,S24_2000,1960 BSA Gold Star DBD34,32,63.22
5,2004,S24_3949,Corsair F4U ( Bird Cage),40,61.42
5,2004,S24_4278,1900s Vintage Tri-Plane,37,72.45
5,2004,S32_1374,1997 BMW F650 ST,31,99.89
5,2004,S32_4289,1928 Ford Phaeton Deluxe,50,62.6
5,2004,S50_1341,1930 Buick Marquette Phaeton,36,36.66
5,2004,S700_1691,American Airlines: B767-300,31,91.34
5,2004,S700_2466,America West Airlines B757-200,35,90.75
5,2004,S700_2834,ATA: B757-300,44,98.48
5,2004,S700_3167,F/A 18 Hornet 1/72,44,76
5,2004,S700_4002,American Airlines: MD-11S,38,65.89
5,2004,S10_1678,1969 Harley Davidson Ultimate Chopper,59,93.79
5,2004,S10_2016,1996 Moto Guzzi 1100i,44,115.37
5,2004,S10_4698,2003 Harley-Davidson Eagle Drag Bike,43,172.36
5,2004,S12_2823,2002 Suzuki XREO,46,129.53
5,2004,S18_2625,1936 Harley Davidson El Knucklehead,44,58.15
5,2004,S24_1578,1997 BMW R 1100 S,50,91.29
5,2004,S18_3278,1969 Dodge Super Bee,20,74.78
5,2004,S18_3482,1976 Ford Gran Torino,41,145.52
5,2004,S18_3782,1957 Vespa GS150,31,50.36
5,2004,S18_4721,1957 Corvette Convertible,26,127.97
5,2004,S24_2360,1982 Ducati 900 Monster,47,63.03
5,2004,S24_4620,1961 Chevrolet Impala,38,69.52
5,2004,S32_2206,1982 Ducati 996 R,36,36.21
5,2004,S32_4485,1974 Ducati 350 Mk3 Desmo,25,93.89
5,2004,S50_4713,2002 Yamaha YZR M1,48,72.41
6,2004,S12_1099,1968 Ford Mustang,24,157.6
6,2004,S12_3380,1968 Dodge Charger,22,102.17
6,2004,S12_3990,1970 Plymouth Hemi Cuda,25,67.03
6,2004,S12_4675,1969 Dodge Charger,41,109.4
6,2004,S18_1129,1993 Mazda RX-7,26,130.22
6,2004,S18_1589,1965 Aston Martin DB5,24,103.29
6,2004,S18_1889,1948 Porsche 356-A Roadster,23,67.76
6,2004,S18_1984,1995 Honda Civic,33,130.87
6,2004,S18_2870,1999 Indy 500 Monte Carlo SS,37,114.84
6,2004,S18_3232,1992 Ferrari 360 Spider red,40,145.63
6,2004,S18_3685,1948 Porsche Type 356 Roadster,31,139.87
6,2004,S24_2972,1982 Lamborghini Diablo,40,34.74
6,2004,S24_3371,1971 Alpine Renault 1600s,24,50.82
6,2004,S24_3856,1956 Porsche 356A Coupe,39,115.15
6,2004,S18_1749,1917 Grand Touring Sedan,49,137.7
6,2004,S18_2248,1911 Ford Town Car,36,55.09
6,2004,S18_2325,1932 Model A Ford J-Coupe,41,102.98
6,2004,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,34,80.99
6,2004,S18_4933,1957 Ford Thunderbird,30,59.87
6,2004,S24_1046,1970 Chevy Chevelle SS 454,34,66.88
6,2004,S24_1628,1966 Shelby Cobra 427 S/C,32,43.27
6,2004,S24_1937,1939 Chevrolet Deluxe Coupe,38,28.88
6,2004,S24_2766,1949 Jaguar XK 120,31,85.42
6,2004,S24_2887,1952 Citroen-15CV,33,111.57
6,2004,S24_3191,1969 Chevrolet Camaro Z28,42,69.34
6,2004,S24_3432,2002 Chevy Corvette,49,101.73
6,2004,S24_3969,1936 Mercedes Benz 500k Roadster,20,39.8
6,2004,S18_2795,1928 Mercedes-Benz SSK,24,135
6,2004,S24_2022,1938 Cadillac V-16 Presidential Limousine,37,37.63
6,2004,S18_1342,1937 Lincoln Berline,34,93.49
6,2004,S18_1367,1936 Mercedes-Benz 500K Special Roadster,29,52.83
6,2004,S18_2949,1913 Ford Model T Speedster,50,92.19
6,2004,S18_2957,1934 Ford V8 Coupe,49,59.34
6,2004,S18_3136,18th Century Vintage Horse Carriage,37,83.78
6,2004,S18_3320,1917 Maxwell Touring Car,26,91.27
6,2004,S24_4258,1936 Chrysler Airflow,46,81.81
6,2004,S10_1949,1952 Alpine Renault 1300,32,177.87
6,2004,S12_1666,1958 Setra Bus,41,133.94
6,2004,S18_1097,1940 Ford Pickup Truck,41,113.17
6,2004,S18_4668,1939 Cadillac Limousine,21,49.81
6,2004,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,20,62.7
6,2004,S700_2824,1982 Camaro Z28,45,86.99
6,2004,S10_4962,1962 LanciaA Delta 16V,26,121.15
6,2004,S12_4473,1957 Chevy Pickup,46,117.32
6,2004,S18_2238,1998 Chrysler Plymouth Prowler,30,134.26
6,2004,S18_2319,1964 Mercedes Tour Bus,34,120.28
6,2004,S18_2432,1926 Ford Fire Engine,30,59.55
6,2004,S18_3232,1992 Ferrari 360 Spider red,27,152.41
6,2004,S18_4600,1940s Ford truck,41,107.76
6,2004,S24_1444,1970 Dodge Coronet,28,46.82
6,2004,S24_2300,1962 Volkswagen Microbus,47,121.4
6,2004,S24_2840,1958 Chevy Corvette Limited Edition,31,31.47
6,2004,S32_1268,1980’s GM Manhattan Express,45,95.35
6,2004,S32_2509,1954 Greyhound Scenicruiser,40,45.99
6,2004,S50_1392,Diamond T620 Semi-Skirted Tanker,29,105.33
6,2004,S12_1108,2001 Ferrari Enzo,46,180.79
6,2004,S12_3148,1969 Corvair Monza,30,140.5
6,2004,S12_3891,1969 Ford Falcon,44,169.56
6,2004,S18_3140,1903 Ford Model A,32,121.57
6,2004,S18_3259,Collectable Wooden Train,29,92.77
6,2004,S18_4027,1970 Triumph Spitfire,23,137.88
6,2004,S24_4048,1992 Porsche Cayenne Turbo Silver,23,117.1
6,2004,S32_3207,1950's Chicago Surface Lines Streetcar,27,55.3
6,2004,S50_1514,1962 City of Detroit Streetcar,21,56.24
6,2004,S700_1938,The Mayflower,33,80.55
6,2004,S10_4757,1972 Alfa Romeo GTA,27,116.96
6,2004,S18_4522,1904 Buick Runabout,20,80.75
6,2004,S24_2011,18th century schooner,36,105.69
6,2004,S24_3151,1912 Ford Model T Delivery Wagon,22,79.66
6,2004,S700_1138,The Schooner Bluenose,34,64
6,2004,S700_2610,The USS Constitution Ship,44,58.55
6,2004,S700_3505,The Titanic,25,89.15
6,2004,S700_3962,The Queen Mary,50,88.39
6,2004,S72_3212,Pont Yacht,29,43.68
6,2004,S18_1662,1980s Black Hawk Helicopter,49,157.69
6,2004,S18_3029,1999 Yamaha Speed Boat,32,81.72
6,2004,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,34,85.75
6,2004,S24_1785,1928 British Royal Navy Airplane,34,98.48
6,2004,S24_2841,1900s Vintage Bi-Plane,24,63.71
6,2004,S24_3420,1937 Horch 930V Limousine,46,65.75
6,2004,S24_3816,1940 Ford Delivery Sedan,49,82.18
6,2004,S24_3949,Corsair F4U ( Bird Cage),48,58.69
6,2004,S32_4289,1928 Ford Phaeton Deluxe,40,63.97
6,2004,S50_1341,1930 Buick Marquette Phaeton,49,35.78
6,2004,S700_1691,American Airlines: B767-300,40,87.69
6,2004,S700_2047,HMS Bounty,44,83.28
6,2004,S700_2466,America West Airlines B757-200,33,81.77
6,2004,S700_3167,F/A 18 Hornet 1/72,27,64.8
6,2004,S700_4002,American Airlines: MD-11S,35,64.41
6,2004,S72_1253,Boeing X-32A JSF,21,41.71
6,2004,S10_1678,1969 Harley Davidson Ultimate Chopper,34,89
6,2004,S10_2016,1996 Moto Guzzi 1100i,40,107.05
6,2004,S10_4698,2003 Harley-Davidson Eagle Drag Bike,41,193.66
6,2004,S12_2823,2002 Suzuki XREO,48,123.51
6,2004,S18_2581,P-51-D Mustang,33,67.58
6,2004,S18_2625,1936 Harley Davidson El Knucklehead,34,50.27
6,2004,S24_1578,1997 BMW R 1100 S,42,109.32
6,2004,S24_2000,1960 BSA Gold Star DBD34,37,67.03
6,2004,S24_4278,1900s Vintage Tri-Plane,24,59.41
6,2004,S32_1374,1997 BMW F650 ST,31,93.9
6,2004,S700_2834,ATA: B757-300,47,117.46
6,2004,S18_3782,1957 Vespa GS150,48,58.44
6,2004,S18_4721,1957 Corvette Convertible,20,124.99
6,2004,S24_2360,1982 Ducati 900 Monster,37,61.64
6,2004,S24_4620,1961 Chevrolet Impala,47,75.18
6,2004,S32_2206,1982 Ducati 996 R,20,39.02
6,2004,S32_4485,1974 Ducati 350 Mk3 Desmo,34,100.01
6,2004,S50_4713,2002 Yamaha YZR M1,47,67.53
7,2004,S18_3278,1969 Dodge Super Bee,45,74.78
7,2004,S18_3482,1976 Ford Gran Torino,49,123.47
7,2004,S12_1099,1968 Ford Mustang,44,188.73
7,2004,S12_3380,1968 Dodge Charger,22,110.39
7,2004,S12_3990,1970 Plymouth Hemi Cuda,35,67.83
7,2004,S12_4675,1969 Dodge Charger,40,112.86
7,2004,S18_1129,1993 Mazda RX-7,21,131.63
7,2004,S18_1589,1965 Aston Martin DB5,36,99.55
7,2004,S18_1889,1948 Porsche 356-A Roadster,33,77
7,2004,S18_1984,1995 Honda Civic,49,139.41
7,2004,S18_2870,1999 Indy 500 Monte Carlo SS,20,113.52
7,2004,S18_3232,1992 Ferrari 360 Spider red,29,137.17
7,2004,S18_3685,1948 Porsche Type 356 Roadster,33,127.15
7,2004,S24_1628,1966 Shelby Cobra 427 S/C,28,40.25
7,2004,S24_2972,1982 Lamborghini Diablo,34,35.12
7,2004,S24_3371,1971 Alpine Renault 1600s,47,56.33
7,2004,S24_3856,1956 Porsche 356A Coupe,24,119.37
7,2004,S18_4933,1957 Ford Thunderbird,36,71.27
7,2004,S24_1046,1970 Chevy Chevelle SS 454,40,72.02
7,2004,S24_2766,1949 Jaguar XK 120,38,76.33
7,2004,S24_2887,1952 Citroen-15CV,43,93.95
7,2004,S24_3191,1969 Chevrolet Camaro Z28,44,83.9
7,2004,S24_3432,2002 Chevy Corvette,43,98.51
7,2004,S18_1342,1937 Lincoln Berline,49,93.49
7,2004,S18_1367,1936 Mercedes-Benz 500K Special Roadster,26,45.82
7,2004,S18_1749,1917 Grand Touring Sedan,34,164.9
7,2004,S18_2248,1911 Ford Town Car,31,60.54
7,2004,S18_2325,1932 Model A Ford J-Coupe,50,124.59
7,2004,S18_2795,1928 Mercedes-Benz SSK,35,148.5
7,2004,S18_3320,1917 Maxwell Touring Car,39,96.23
7,2004,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,35,84.67
7,2004,S24_1937,1939 Chevrolet Deluxe Coupe,33,31.86
7,2004,S24_2022,1938 Cadillac V-16 Presidential Limousine,40,36.29
7,2004,S24_3969,1936 Mercedes Benz 500k Roadster,30,37.75
7,2004,S18_2957,1934 Ford V8 Coupe,32,57.46
7,2004,S24_4258,1936 Chrysler Airflow,48,95.44
7,2004,S10_1949,1952 Alpine Renault 1300,21,171.44
7,2004,S10_4962,1962 LanciaA Delta 16V,32,124.1
7,2004,S12_1666,1958 Setra Bus,28,135.3
7,2004,S18_1097,1940 Ford Pickup Truck,43,94.5
7,2004,S18_2949,1913 Ford Model T Speedster,31,81.05
7,2004,S18_3136,18th Century Vintage Horse Carriage,38,85.87
7,2004,S18_4600,1940s Ford truck,38,107.76
7,2004,S18_4668,1939 Cadillac Limousine,44,40.25
7,2004,S32_1268,1980’s GM Manhattan Express,32,93.42
7,2004,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,21,52.36
7,2004,S700_2824,1982 Camaro Z28,46,101.15
7,2004,S12_4473,1957 Chevy Pickup,31,99.54
7,2004,S18_2238,1998 Chrysler Plymouth Prowler,50,147.36
7,2004,S18_2319,1964 Mercedes Tour Bus,50,121.5
7,2004,S18_2432,1926 Ford Fire Engine,25,59.55
7,2004,S18_3232,1992 Ferrari 360 Spider red,20,169.34
7,2004,S24_1444,1970 Dodge Coronet,45,49.71
7,2004,S24_2300,1962 Volkswagen Microbus,43,122.68
7,2004,S24_2840,1958 Chevy Corvette Limited Edition,38,28.64
7,2004,S24_4048,1992 Porsche Cayenne Turbo Silver,22,110
7,2004,S32_2509,1954 Greyhound Scenicruiser,35,51.95
7,2004,S50_1392,Diamond T620 Semi-Skirted Tanker,34,93.76
7,2004,S12_1108,2001 Ferrari Enzo,35,187.02
7,2004,S12_3148,1969 Corvair Monza,27,123.89
7,2004,S12_3891,1969 Ford Falcon,39,148.8
7,2004,S18_4027,1970 Triumph Spitfire,25,126.39
7,2004,S32_3207,1950's Chicago Surface Lines Streetcar,45,56.55
7,2004,S50_1514,1962 City of Detroit Streetcar,43,53.89
7,2004,S10_4757,1972 Alfa Romeo GTA,30,136
7,2004,S18_3029,1999 Yamaha Speed Boat,34,84.3
7,2004,S18_3140,1903 Ford Model A,40,117.47
7,2004,S18_3259,Collectable Wooden Train,47,87.73
7,2004,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,50,105.87
7,2004,S18_4522,1904 Buick Runabout,33,72.85
7,2004,S24_2011,18th century schooner,22,103.23
7,2004,S24_3151,1912 Ford Model T Delivery Wagon,27,84.08
7,2004,S24_3816,1940 Ford Delivery Sedan,48,83.86
7,2004,S700_1138,The Schooner Bluenose,21,66
7,2004,S700_1938,The Mayflower,21,77.95
7,2004,S700_2610,The USS Constitution Ship,42,57.82
7,2004,S700_3505,The Titanic,40,91.15
7,2004,S700_3962,The Queen Mary,26,89.38
7,2004,S72_3212,Pont Yacht,37,51.32
7,2004,S18_1662,1980s Black Hawk Helicopter,41,129.31
7,2004,S24_2841,1900s Vintage Bi-Plane,40,56.86
7,2004,S24_3420,1937 Horch 930V Limousine,24,65.09
7,2004,S700_2047,HMS Bounty,24,75.13
7,2004,S72_1253,Boeing X-32A JSF,32,49.66
7,2004,S10_1678,1969 Harley Davidson Ultimate Chopper,45,81.35
7,2004,S10_2016,1996 Moto Guzzi 1100i,22,115.37
7,2004,S10_4698,2003 Harley-Davidson Eagle Drag Bike,36,154.93
7,2004,S18_2581,P-51-D Mustang,35,70.12
7,2004,S18_2625,1936 Harley Davidson El Knucklehead,37,52.09
7,2004,S24_1578,1997 BMW R 1100 S,21,105.94
7,2004,S24_1785,1928 British Royal Navy Airplane,25,97.38
7,2004,S24_2000,1960 BSA Gold Star DBD34,30,61.7
7,2004,S24_3949,Corsair F4U ( Bird Cage),41,58
7,2004,S24_4278,1900s Vintage Tri-Plane,27,67.38
7,2004,S32_1374,1997 BMW F650 ST,23,89.9
7,2004,S32_4289,1928 Ford Phaeton Deluxe,28,58.47
7,2004,S50_1341,1930 Buick Marquette Phaeton,38,40.15
7,2004,S700_1691,American Airlines: B767-300,32,85.86
7,2004,S700_2466,America West Airlines B757-200,39,82.77
7,2004,S700_2834,ATA: B757-300,48,102.04
7,2004,S700_3167,F/A 18 Hornet 1/72,43,72
7,2004,S700_4002,American Airlines: MD-11S,31,59.96
8,2004,S12_1099,1968 Ford Mustang,50,184.84
8,2004,S12_2823,2002 Suzuki XREO,43,150.62
8,2004,S12_3380,1968 Dodge Charger,47,104.52
8,2004,S12_3990,1970 Plymouth Hemi Cuda,38,67.83
8,2004,S18_3278,1969 Dodge Super Bee,38,78
8,2004,S18_3482,1976 Ford Gran Torino,30,139.64
8,2004,S18_3782,1957 Vespa GS150,33,54.71
8,2004,S18_4721,1957 Corvette Convertible,48,120.53
8,2004,S24_2360,1982 Ducati 900 Monster,46,61.64
8,2004,S24_3371,1971 Alpine Renault 1600s,20,58.17
8,2004,S24_4620,1961 Chevrolet Impala,48,67.1
8,2004,S32_2206,1982 Ducati 996 R,27,35.4
8,2004,S32_4485,1974 Ducati 350 Mk3 Desmo,38,94.91
8,2004,S50_4713,2002 Yamaha YZR M1,21,67.53
8,2004,S12_4675,1969 Dodge Charger,28,93.28
8,2004,S18_1129,1993 Mazda RX-7,34,114.65
8,2004,S18_1589,1965 Aston Martin DB5,23,107.02
8,2004,S18_1889,1948 Porsche 356-A Roadster,29,73.15
8,2004,S18_1984,1995 Honda Civic,29,118.07
8,2004,S18_2870,1999 Indy 500 Monte Carlo SS,39,117.48
8,2004,S18_3232,1992 Ferrari 360 Spider red,42,167.65
8,2004,S18_3685,1948 Porsche Type 356 Roadster,31,114.44
8,2004,S24_1628,1966 Shelby Cobra 427 S/C,35,48.8
8,2004,S24_2972,1982 Lamborghini Diablo,31,37.38
8,2004,S24_3856,1956 Porsche 356A Coupe,25,136.22
8,2004,S18_4933,1957 Ford Thunderbird,26,68.42
8,2004,S24_1046,1970 Chevy Chevelle SS 454,32,68.35
8,2004,S24_2766,1949 Jaguar XK 120,49,76.33
8,2004,S24_2887,1952 Citroen-15CV,48,106.87
8,2004,S24_3191,1969 Chevrolet Camaro Z28,33,78.76
8,2004,S24_3432,2002 Chevy Corvette,48,95.3
8,2004,S10_1949,1952 Alpine Renault 1300,34,205.73
8,2004,S18_1097,1940 Ford Pickup Truck,24,98
8,2004,S18_1342,1937 Lincoln Berline,50,87.33
8,2004,S18_1367,1936 Mercedes-Benz 500K Special Roadster,27,47.44
8,2004,S18_1749,1917 Grand Touring Sedan,26,161.5
8,2004,S18_2248,1911 Ford Town Car,25,53.28
8,2004,S18_2325,1932 Model A Ford J-Coupe,37,109.33
8,2004,S18_2795,1928 Mercedes-Benz SSK,22,158.63
8,2004,S18_2949,1913 Ford Model T Speedster,46,82.06
8,2004,S18_2957,1934 Ford V8 Coupe,43,54.34
8,2004,S18_3136,18th Century Vintage Horse Carriage,29,102.63
8,2004,S18_3320,1917 Maxwell Touring Car,34,99.21
8,2004,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,35,77.31
8,2004,S24_1937,1939 Chevrolet Deluxe Coupe,20,29.87
8,2004,S24_2022,1938 Cadillac V-16 Presidential Limousine,45,36.29
8,2004,S24_3969,1936 Mercedes Benz 500k Roadster,33,35.29
8,2004,S24_4258,1936 Chrysler Airflow,21,79.86
8,2004,S10_4962,1962 LanciaA Delta 16V,44,132.97
8,2004,S12_1666,1958 Setra Bus,25,127.1
8,2004,S12_4473,1957 Chevy Pickup,41,98.36
8,2004,S18_2319,1964 Mercedes Tour Bus,48,114.14
8,2004,S18_2432,1926 Ford Fire Engine,29,56.52
8,2004,S18_3232,1992 Ferrari 360 Spider red,25,135.47
8,2004,S18_4600,1940s Ford truck,25,96.86
8,2004,S18_4668,1939 Cadillac Limousine,44,42.76
8,2004,S24_2300,1962 Volkswagen Microbus,25,112.46
8,2004,S24_2840,1958 Chevy Corvette Limited Edition,20,33.95
8,2004,S32_1268,1980’s GM Manhattan Express,29,80.9
8,2004,S32_2509,1954 Greyhound Scenicruiser,31,44.91
8,2004,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,36,59.47
8,2004,S700_2824,1982 Camaro Z28,27,89.01
8,2004,S12_1108,2001 Ferrari Enzo,41,176.63
8,2004,S12_3148,1969 Corvair Monza,27,142.02
8,2004,S12_3891,1969 Ford Falcon,24,169.56
8,2004,S18_2238,1998 Chrysler Plymouth Prowler,23,147.36
8,2004,S18_3140,1903 Ford Model A,43,122.93
8,2004,S18_3259,Collectable Wooden Train,36,88.74
8,2004,S18_4027,1970 Triumph Spitfire,31,132.13
8,2004,S24_1444,1970 Dodge Coronet,29,49.71
8,2004,S24_4048,1992 Porsche Cayenne Turbo Silver,39,96.99
8,2004,S32_3207,1950's Chicago Surface Lines Streetcar,36,51.58
8,2004,S50_1392,Diamond T620 Semi-Skirted Tanker,38,114.59
8,2004,S50_1514,1962 City of Detroit Streetcar,37,56.24
8,2004,S700_1938,The Mayflower,43,77.95
8,2004,S10_4757,1972 Alfa Romeo GTA,25,130.56
8,2004,S18_3029,1999 Yamaha Speed Boat,21,78.28
8,2004,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,46,100.58
8,2004,S18_4522,1904 Buick Runabout,34,71.97
8,2004,S24_2011,18th century schooner,42,99.54
8,2004,S24_3151,1912 Ford Model T Delivery Wagon,34,80.54
8,2004,S24_3816,1940 Ford Delivery Sedan,33,77.15
8,2004,S700_1138,The Schooner Bluenose,45,62
8,2004,S700_2047,HMS Bounty,20,74.23
8,2004,S700_2610,The USS Constitution Ship,47,68.67
8,2004,S700_3505,The Titanic,22,88.15
8,2004,S700_3962,The Queen Mary,38,85.41
8,2004,S72_1253,Boeing X-32A JSF,43,41.22
8,2004,S72_3212,Pont Yacht,33,49.14
8,2004,S18_1662,1980s Black Hawk Helicopter,45,137.19
8,2004,S18_2581,P-51-D Mustang,31,68.43
8,2004,S24_1785,1928 British Royal Navy Airplane,22,101.76
8,2004,S24_2841,1900s Vintage Bi-Plane,30,65.08
8,2004,S24_3420,1937 Horch 930V Limousine,39,59.83
8,2004,S24_3949,Corsair F4U ( Bird Cage),21,65.51
8,2004,S24_4278,1900s Vintage Tri-Plane,21,66.65
8,2004,S32_4289,1928 Ford Phaeton Deluxe,50,60.54
8,2004,S50_1341,1930 Buick Marquette Phaeton,33,35.78
8,2004,S700_1691,American Airlines: B767-300,24,87.69
8,2004,S700_2466,America West Airlines B757-200,45,95.73
8,2004,S700_3167,F/A 18 Hornet 1/72,25,68
8,2004,S700_4002,American Airlines: MD-11S,32,73.29
8,2004,S10_1678,1969 Harley Davidson Ultimate Chopper,36,95.7
8,2004,S10_2016,1996 Moto Guzzi 1100i,47,110.61
8,2004,S10_4698,2003 Harley-Davidson Eagle Drag Bike,27,166.55
8,2004,S12_2823,2002 Suzuki XREO,49,131.04
8,2004,S18_2625,1936 Harley Davidson El Knucklehead,20,50.88
8,2004,S24_1578,1997 BMW R 1100 S,34,91.29
8,2004,S24_2000,1960 BSA Gold Star DBD34,39,61.7
8,2004,S24_2360,1982 Ducati 900 Monster,38,64.41
8,2004,S32_1374,1997 BMW F650 ST,37,82.91
8,2004,S32_2206,1982 Ducati 996 R,37,36.61
8,2004,S32_4485,1974 Ducati 350 Mk3 Desmo,26,100.01
8,2004,S50_4713,2002 Yamaha YZR M1,39,76.48
8,2004,S700_2834,ATA: B757-300,45,102.04
8,2004,S18_3782,1957 Vespa GS150,38,51.6
8,2004,S12_1099,1968 Ford Mustang,21,190.68
8,2004,S12_3380,1968 Dodge Charger,45,117.44
8,2004,S12_3990,1970 Plymouth Hemi Cuda,41,74.21
8,2004,S12_4675,1969 Dodge Charger,23,107.1
8,2004,S18_1129,1993 Mazda RX-7,41,113.23
8,2004,S18_1889,1948 Porsche 356-A Roadster,44,61.6
8,2004,S18_1984,1995 Honda Civic,24,123.76
8,2004,S18_2870,1999 Indy 500 Monte Carlo SS,44,114.84
8,2004,S18_3232,1992 Ferrari 360 Spider red,36,137.17
8,2004,S18_3278,1969 Dodge Super Bee,43,68.35
8,2004,S18_3482,1976 Ford Gran Torino,40,127.88
8,2004,S18_3685,1948 Porsche Type 356 Roadster,27,139.87
8,2004,S18_4721,1957 Corvette Convertible,34,119.04
8,2004,S24_2972,1982 Lamborghini Diablo,36,31.34
8,2004,S24_3371,1971 Alpine Renault 1600s,20,58.17
8,2004,S24_3856,1956 Porsche 356A Coupe,36,137.62
8,2004,S24_4620,1961 Chevrolet Impala,40,79.22
9,2004,S18_1589,1965 Aston Martin DB5,20,120.71
9,2004,S18_1749,1917 Grand Touring Sedan,32,168.3
9,2004,S18_2248,1911 Ford Town Car,28,50.25
9,2004,S18_2325,1932 Model A Ford J-Coupe,31,102.98
9,2004,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,35,90.19
9,2004,S18_4933,1957 Ford Thunderbird,23,57.02
9,2004,S24_1046,1970 Chevy Chevelle SS 454,36,66.88
9,2004,S24_1628,1966 Shelby Cobra 427 S/C,50,49.3
9,2004,S24_1937,1939 Chevrolet Deluxe Coupe,29,32.19
9,2004,S24_2766,1949 Jaguar XK 120,35,81.78
9,2004,S24_2887,1952 Citroen-15CV,48,109.22
9,2004,S24_3191,1969 Chevrolet Camaro Z28,34,76.19
9,2004,S24_3432,2002 Chevy Corvette,41,101.73
9,2004,S24_3969,1936 Mercedes Benz 500k Roadster,33,37.75
9,2004,S18_1342,1937 Lincoln Berline,38,92.47
9,2004,S18_1367,1936 Mercedes-Benz 500K Special Roadster,24,44.75
9,2004,S18_2795,1928 Mercedes-Benz SSK,43,141.75
9,2004,S24_2022,1938 Cadillac V-16 Presidential Limousine,45,41.22
9,2004,S18_3320,1917 Maxwell Touring Car,26,80.36
9,2004,S24_4258,1936 Chrysler Airflow,45,83.76
9,2004,S10_1949,1952 Alpine Renault 1300,37,210.01
9,2004,S10_4962,1962 LanciaA Delta 16V,30,141.83
9,2004,S12_1666,1958 Setra Bus,41,123
9,2004,S18_1097,1940 Ford Pickup Truck,41,96.84
9,2004,S18_2432,1926 Ford Fire Engine,26,52.26
9,2004,S18_2949,1913 Ford Model T Speedster,47,99.28
9,2004,S18_2957,1934 Ford V8 Coupe,37,56.21
9,2004,S18_3136,18th Century Vintage Horse Carriage,23,93.2
9,2004,S18_4600,1940s Ford truck,48,96.86
9,2004,S18_4668,1939 Cadillac Limousine,29,45.28
9,2004,S24_2300,1962 Volkswagen Microbus,48,109.9
9,2004,S32_1268,1980’s GM Manhattan Express,26,82.83
9,2004,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,32,53
9,2004,S700_2824,1982 Camaro Z28,28,86.99
9,2004,S12_4473,1957 Chevy Pickup,21,94.8
9,2004,S18_2238,1998 Chrysler Plymouth Prowler,26,140.81
9,2004,S18_2319,1964 Mercedes Tour Bus,41,103.09
